id,athleteName,year,nationality,sport,reviewStatus,sourceLocator,sourceUrl
usada-994755070e39,Kenna Wolter,2015,美國,田徑,core_checked,U.S. Track & Field Athlete Kenna Wolter Accepts Sanction for Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/kenna-wolter-accepts-doping-sanction/
usada-fcfbbcf8949b,Jonathan Sanford,2016,美國,田徑,core_checked,U.S. Track & Field Athlete Jonathan Sanford Accepts Sanction for Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jonathan-sanford-accepts-doping-sanction/
usada-2a7f0468db54,Michael Zoda,2015,美國,舉重,core_checked,U.S. Weightlifting Athlete Michael Zoda Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/michael-zoda-accepts-doping-sanction/
usada-4366103d9b91,Tori Polk,2015,美國,田徑,core_checked,U.S. Track & Field Athlete Tori Polk Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/tori-polk-accepts-doping-sanction/
usada-2c9f4748c39c,Jay Henderson,2017,美國,自行車,core_checked,U.S. Cycling Athlete Jay Henderson Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jay-henderson-accepts-doping-sanction/
usada-5682bad4c39a,Royce Dates,2015,美國,田徑,core_checked,U.S. Track & Field Athlete Royce Dates Accepts Sanction for Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/royce-dates-accepts-doping-sanction/
usada-e52ee6c67921,Lisa Roberts,2017,美國,鐵人三項,core_checked,U.S. Triathlon Athlete Lisa Roberts Accepts Public Warning for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/lisa-roberts-accepts-public-warning-doping-violation/
usada-4ab89c689116,Atlanta Westbrook,2015,美國,田徑,core_checked,U.S. Track & Field Athlete Atlanta Westbrook Accepts Sanction for Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/atlanta-westbrook-accepts-doping-sanction/
usada-7cdaea68994c,Shaquille Vance,2017,美國,帕拉田徑,core_checked,"U.S. Paralympic Track & Field Athlete, Shaquille Vance, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/shaquille-vance-accepts-doping-sanction/
usada-870d48eb51f7,John Schiefer,2017,美國,自行車,core_checked,"U.S. Cycling Athlete, John Schiefer, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/john-schiefer-accepts-doping-sanction/
usada-fc2334e2f733,Zachary Wuebben,2017,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Zachary Wuebben, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/zachary-wuebben-accepts-doping-sanction/
usada-806eab5af83f,Sarah Heinzl,2017,美國,輪椅籃球,core_checked,"U.S. Wheelchair Basketball Athlete, Sarah Heinzl, Accepts Public Warning for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/sarah-heinzl-accepts-public-warning-anti-doping-rule-violation/
usada-f10f5acd5654,Zack Herbert,2017,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Zack Herbert, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/zack-herbert-accepts-doping-sanction/
usada-5028b81a128b,Carlee Acevedo-Fuller,2017,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Carlee Acevedo-Fuller, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/carlee-acevedo-fuller-accepts-doping-sanction/
usada-491a96341462,Chris Carter,2017,美國,田徑,core_checked,"U.S. Track & Field Athlete, Chris Carter, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/chris-carter-accepts-doping-sanction/
usada-5b6cb4ab463d,Riley Stohr,2017,美國,雪橇,core_checked,"U.S. Luge Athlete, Riley Stohr, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/riley-stohr-accepts-doping-sanction/
usada-a0a7483bcc7e,J.C. Cruse,2017,美國,雪車,core_checked,"U.S. Bobsled Athlete, J.C. Cruse, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/jc-cruse-accepts-doping-sanction/
usada-55dafea87f5e,Kayla Bushey,2016,美國,田徑,core_checked,"U.S. Track & Field Athlete, Kayla Bushey, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/kayla-bushey-accepts-doping-sanction/
usada-0c3ec7a2af1e,Scott McPherson,2017,美國,田徑,core_checked,"U.S. Track & Field Athlete, Scott McPherson, Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/scott-mcpherson-receives-doping-sanction/
usada-1a29ad9ab5d6,Tam Nguyen,2017,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Tam Nguyen, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/tam-nguyen-accepts-doping-sanction/
usada-5c49a520d9f7,David Bayer,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, David Bayer, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/david-bayer-accepts-doping-sanction/
usada-0c3eeb120b51,Peter Park,2016,美國,帕拉田徑,core_checked,"U.S. Track & Field Para Athlete, Peter Park, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/peter-park-accepts-doping-sanction/
usada-005ef8b2c89f,Michael Nackoul,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Michael Nackoul, Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/michael-nackoul-accepts-doping-sanction/
usada-a866a19663a5,Robert Kyle Dosterschill,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Robert Dosterschill, Accepts Sanction For Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/robert-dosterschill-accepts-doping-sanction/
usada-ab372572f1a9,Tyler Moore,2017,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Tyler Moore, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/tyler-moore-accepts-doping-sanction/
usada-9c8b8e7bbb4c,Chris Creveling,2016,美國,競速滑冰,core_checked,"U.S. Speed Skating Athlete, Chris Creveling, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/chris-creveling-accepts-doping-sanction/
usada-36b25b3d84e6,Jason Young,2013,美國,田徑,core_checked,"U.S. Track & Field Athlete, Jason Young, Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/jason-young-accepts-doping-sanction/
usada-64a436bacae4,Michael Gingras,2015,美國,舉重,core_checked,"U.S. Weightlifting Coach, Michael Gingras, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/michael-gingras-accepts-doping-sanction/
usada-792c30cdc646,Imani Oliver,2016,美國,田徑,core_checked,U.S. Track & Field Athlete Imani Oliver Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/imani-oliver-accepts-doping-sanction/
usada-89c25ce0aa40,Darien Moore,2017,美國,田徑,core_checked,"U.S. Track & Field Athlete, Darien Moore, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/darien-moore-accepts-doping-sanction/
usada-a190ab7e50ab,Scot Harvey,2017,美國,自行車,core_checked,"U.S. Cycling Athlete, Scot Harvey, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/scot-harvey-accepts-doping-sanction/
usada-2368662f3457,Cliff Nielson,2014,美國,田徑,core_checked,"U.S. Track & Field Athlete, Cliff Nielson, Receives Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/cliff-nielson-receives-doping-sanction/
usada-2a8b050c35ed,Molly Beckwith-Ludlow,2016,美國,田徑,core_checked,"U.S. Track & Field Athlete, Molly Beckwith-Ludlow, Accepts Public Warning for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/molly-beckwith-ludlow-accepts-public-warning/
usada-acfba90a8905,Amanda Geving,2017,美國,自行車,core_checked,"U.S. Cycling Athlete, Amanda Geving, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/amanda-geving-accepts-doping-sanction/
usada-f40282760e72,"Patrick ""Dillon"" Schrodt",2017,美國,雪車,core_checked,"U.S. Bobsled Athlete, Patrick Schrodt, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/patrick-schrodt-accepts-doping-sanction/
usada-5a084088440d,Roderick Green,2016,美國,坐式排球,core_checked,"U.S. Sitting Volleyball Athlete, Roderick Green, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/roderick-green-accepts-doping-sanction/
usada-4c30c4355448,Robert Prenoveau,2016,美國,輪椅冰壺,core_checked,"U.S. Wheelchair Curling Athlete, Robert Prenoveau, Accepts Public Warning for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/robert-prenoveau-accepts-public-warning/
usada-3a2b44290235,Gabriel Dawson,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Gabriel Dawson, Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/gabriel-dawson-receives-doping-sanction/
usada-e238095a79ab,Vincent Pierik,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Pierik, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/vincent-pierik-accepts-doping-sanction/
usada-9aa5cea0cfe1,Tammy Thomas,2002,美國,自行車,core_checked,"U.S. Cyclist Thomas Receives Lifetime Suspension From USADA For Positive Drug Test：2002-08-30 原仲裁結果公告全部實質段落，至通用 USADA 介紹前；U.S. Cycling Athlete, Thomas, Granted a Reduced Sanction：2017-02-13 減刑公告全部實質段落",https://www.usada.org/sanction/u-s-cyclist-thomas-receives-lifetime-suspension-from-usada-for-positive-drug-test/
usada-f8fb776d4fa9,Dawn Harper-Nelson,2016,美國,田徑,core_checked,"U.S. Track & Field Athlete, Harper-Nelson, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/dawn-harper-nelson-accepts-doping-sanction/
usada-c624acaae104,Andrew Vrabel,2013,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Vrabel, Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/andrew-vrabel-accepts-doping-sanction/
usada-97da51a4cd91,Angelique Matsushima,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Matsushima, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/angelique-matsushima-accepts-doping-sanction/
usada-cca09860726b,Joseph Lamour,2016,美國,手球,core_checked,"U.S. Handball Athlete, Lamour, Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/joseph-lamour-receives-doping-sanction/
usada-e7645ab29f67,Joseph Mazzie,2016,美國,直排輪曲棍球,core_checked,"U.S. Roller Hockey Athlete, Mazzie, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/joseph-mazzie-accepts-doping-sanction/
usada-1f56bc7e39f1,Nick Mossberg,2014,美國,田徑,core_checked,"U.S. Track & Field Athlete, Mossberg, Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/nicholas-mossberg-accepts-doping-sanction/
usada-e05e2fe6db96,Thomas Luton,2010,美國,自行車,core_checked,"U.S. Cycling Athlete, Luton, Receives Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/thomas-luton-receives-sanction/
usada-a19d120a5a90,Brandon Reyes,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Reyes, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/brandon-reyes-accepts-doping-sanction/
usada-35cf2f26656b,Nicole Moore,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Moore, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/nicole-moore-accepts-doping-violation/
usada-c269d76b2513,Ryan Pinney,2016,美國,帕拉自行車,core_checked,"U.S. Para Cycling Athlete, Pinney, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/ryan-pinney-accepts-doping-sanction/
usada-48f0300507d6,Michael Dunkum,2013,美國,角力,core_checked,"U.S. Wrestling Athlete, Dunkum, Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/michael-dunkum-accepts-sanction/
usada-edde57057db6,Cody Bidlow,2013,美國,田徑,core_checked,"U.S. Track & Field Athlete, Bidlow, Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/cody-bidlow-accepts-sanction/
usada-8bd7326e338b,Tim Root,2016,美國,自行車,core_checked,"U.S. Cycling Athlete, Root, Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/tim-root-receives-doping-sanction/
usada-9078b2b3f8b8,Shawn D'Aurelio,2016,美國,自行車,core_checked,"U.S. Cycling Athlete, D’Aurelio, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/shawn-daurelio-accepts-sanction/
usada-d14484534da6,Trell Kimmons,2016,美國,田徑,core_checked,"U.S. Track & Field Athlete, Kimmons, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/trell-kimmons-accepts-doping-sanction/
usada-359e0f8decd5,Jeff Schwab,2016,美國,自行車,core_checked,"U.S. Cycling Athlete, Schwab, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/jeff-schwab-accepts-doping-sanction/
usada-74c3aeb782a0,Jessica Denney Phillips,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Phillips, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/jessica-phillips-accepts-doping-sanction/
usada-b06931c0b392,Robert Baatz,2016,美國,自行車,core_checked,"U.S. Cycling Athlete, Baatz, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/robert-baatz-accepts-doping-sanction/
usada-bdc4265e8819,Kimberly Ciolli,2016,美國,自行車,core_checked,"U.S. Cycling Athlete, Ciolli, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/kimberly-ciolli-accepts-doping-sanction/
usada-6fde059a15f4,Mary Verrando-Higgins,2016,美國,自行車,core_checked,"U.S. Cycling Athlete, Verrando-Higgins, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/mary-verrando-higgins-accepts-doping-sanction/
usada-47a780e34432,Crystal Riggs,2016,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Riggs, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/crystal-riggs-accepts-doping-sanction/
usada-c0ec4fad5514,Thomas Cawley,2011,美國,田徑,core_checked,"U.S. Track & Field Athlete, Cawley, Accepts Sanction for Non-Analytical Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/thomas-cawley-accepts-doping-sanction/
usada-1198265168e2,Liz Palmer,2016,美國,田徑,core_checked,"U.S. Track & Field Athlete, Palmer, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/liz-palmer-accepts-doping-sanction/
usada-09d96ec873e6,Susan Dutta,2016,美國,馬術,core_checked,"U.S. Equestrian Athlete, Dutta, Accepts Public Warning for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/susan-dutta-accepts-public-warning-for-anti-doping-rule-violation/
usada-8813abb5dfc8,James Howe II,2016,美國,跆拳道,core_checked,"U.S. Taekwondo Athlete, Howe II, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/james-howe-accepts-doping-sanction/
usada-6d48feafc5e9,Nia Williams,2015,美國,橄欖球,core_checked,"U.S. Rugby Athlete, Williams, Receives Sanction for Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/nia-williams-receives-doping-sanction/
usada-b95ab234ef5b,Daniel Lehr,2015,美國,舉重,core_checked,"U.S. Weightlifting Athlete, Lehr, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/daniel-lehr-accepts-doping-sanction/
usada-de625da34c51,Dylan Fischbach,2015,美國,輪椅籃球,core_checked,"US Paralympic Basketball Athlete, Fischbach, Accepts Sanction For Anti-Doping Rule Violation：2015-12-18 公告全部個案段落：身分、拒絕採樣日期、兩年處分與成績取消；U.S. Paralympic Basketball Athlete, Fischbach, Receives Disqualification of Results For Violating Period Of Ineligibility：2016-04-11 更新全部個案段落：NWBA 大學賽事參賽、過失判斷及追加取消成績",https://www.usada.org/sanction/dylan-fischbach-accepts-doping-sanction/
usada-e202db4ec31d,Ashley Paulson,2015,美國,鐵人三項,core_checked,"US Triathlon Athlete, Paulson, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/ashley-paulson-accepts-sanction/
usada-5ba221c74afd,Chris Hyun Cho,2015,美國,舉重,core_checked,"US Weightlifting Athlete, Cho, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/hyun-cho-accepts-doping-saction/
usada-32c2c6bdacff,Michael Buckley,2015,美國,自行車,core_checked,"US Cycling Athlete, Buckley, Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/michael-buckley-accepts-sanction/
usada-a71a79541adf,Cicely Kyle,2015,美國,舉重,core_checked,"US Weightlifting Athlete, Kyle, Accepts Sanction For Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/cicely-kyle-accepts-doping-sanction/
usada-1359b69cc9a8,Joseph Roberto,2015,美國,舉重,core_checked,"US Weightlifting Athlete, Roberto, Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/roberto-receives-doping-sanction/
usada-2428086c1745,Tara Harbert,2015,美國,棒球,core_checked,"US Baseball Athlete, Harbert, Receives Sanction For Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/tara-harbert-accepts-doping-sanction/
